2017年06月19日,2589.6
2017年06月18日,2548.29
2017年06月17日,2655.88
2017年06月16日,2518.56
2017年06月15日,2464.58
2017年06月14日,2506.37
2017年06月13日,2717.02
2017年06月12日,2659.63
2017年06月11日,2958.11
2017年06月10日,2947.71
2017年06月09日,2823.81
2017年06月08日,2805.62
2017年06月07日,2732.16
2017年06月06日,2863.2
2017年06月05日,2686.81
2017年06月04日,2511.81
2017年06月03日,2515.35
2017年06月02日,2488.55
2017年06月01日,2407.88
2017年05月31日,2286.41
2017年05月30日,2175.47
2017年05月29日,2255.61
2017年05月28日,2155.8
2017年05月27日,2038.87
2017年05月26日,2202.42
2017年05月25日,2304.98
2017年05月24日,2443.64
2017年05月23日,2320.42
2017年05月22日,2173.4
2017年05月21日,2041.2
2017年05月20日,2084.73
2017年05月19日,1987.71
2017年05月18日,1888.65
2017年05月17日,1839.09
2017年05月16日,1734.45
2017年05月15日,1738.43
2017年05月14日,1808.91
2017年05月13日,1804.91
2017年05月12日,1724.24
2017年05月11日,1848.57
2017年05月10日,1787.13
2017年05月09日,1755.36
2017年05月08日,1723.35
2017年05月07日,1596.71
2017年05月06日,1578.8
2017年05月05日,1555.45
2017年05月04日,1537.67
2017年05月03日,1490.09
2017年05月02日,1452.82
2017年05月01日,1421.6
2017年04月30日,1347.89
2017年04月29日,1321.79
2017年04月28日,1316.48
2017年04月27日,1317.73
2017年04月26日,1281.08
2017年04月25日,1265.49
2017年04月24日,1250.15
2017年04月23日,1207.21
2017年04月22日,1231.71
2017年04月21日,1222.05
2017年04月20日,1229.08
2017年04月19日,1210.29
2017年04月18日,1211.67
2017年04月17日,1193.91
2017年04月16日,1182.94
2017年04月15日,1172.52
2017年04月14日,1167.54
2017年04月13日,1169.28
2017年04月12日,1200.37
2017年04月11日,1205.01
2017年04月10日,1187.13
2017年04月09日,1187.87
2017年04月08日,1175.95
2017年04月07日,1176.9
2017年04月06日,1182.68
2017年04月05日,1124.78
2017年04月04日,1133.25
2017年04月03日,1143.81
2017年04月02日,1102.17
2017年04月01日,1080.5
2017年03月31日,1071.79
2017年03月30日,1026.43
2017年03月29日,1039.97
2017年03月28日,1047.15
2017年03月27日,1045.77
2017年03月26日,966.72
2017年03月25日,972.78
2017年03月24日,937.52
2017年03月23日,1038.59
2017年03月22日,1049.14
2017年03月21日,1120.54
2017年03月20日,1054.23
2017年03月19日,1036.74
2017年03月18日,973.82
2017年03月17日,1100.23
2017年03月16日,1187.81
2017年03月15日,1249.61
2017年03月14日,1240
2017年03月13日,1231.92
2017年03月12日,1221.38
2017年03月11日,1175.83
2017年03月10日,1116.72
2017年03月09日,1188.49
2017年03月08日,1150
2017年03月07日,1223.54
2017年03月06日,1272.83
2017年03月05日,1267.12
2017年03月04日,1255.15
2017年03月03日,1274.99
2017年03月02日,1251.01
2017年03月01日,1222.5
2017年02月28日,1179.97
2017年02月27日,1179.97
2017年02月26日,1165.2
2017年02月25日,1143.84
2017年02月24日,1173.68
2017年02月23日,1166.72
2017年02月22日,1117.44
2017年02月21日,1115.3
2017年02月20日,1079.98
2017年02月19日,1047.87
2017年02月18日,1054.42
2017年02月17日,1046.21
2017年02月16日,1027.44
2017年02月15日,1007.48
2017年02月14日,1004.55
2017年02月13日,990.64
2017年02月12日,999.18
2017年02月11日,1004.45
2017年02月10日,988.67
2017年02月09日,994.38
2017年02月08日,1063.07
2017年02月07日,1061.35
2017年02月06日,1038.15
2017年02月05日,1027.34
2017年02月04日,1042.9
2017年02月03日,1029.91
2017年02月02日,1011.8
2017年02月01日,989.02
2017年01月31日,970.4
2017年01月30日,920.38
2017年01月29日,919.5
2017年01月28日,921.59
2017年01月27日,919.75
2017年01月26日,917.59
2017年01月25日,901.54
2017年01月24日,892.69
2017年01月23日,921.01
2017年01月22日,924.67
2017年01月21日,921.79
2017年01月20日,895.03
2017年01月19日,899.07
2017年01月18日,886.62
2017年01月17日,907.94
2017年01月16日,831.53
2017年01月15日,821.8
2017年01月14日,818.41
2017年01月13日,823.98
2017年01月12日,804.83
2017年01月11日,777.76
2017年01月10日,907.68
2017年01月09日,902.83
2017年01月08日,911.2
2017年01月07日,908.59
2017年01月06日,902.2
2017年01月05日,1013.38
2017年01月04日,1154.73
2017年01月03日,1043.84
2017年01月02日,1021.75
2017年01月01日,998.33
2016年12月31日,963.74
2016年12月30日,961.24
2016年12月29日,973.5
2016年12月28日,975.92
2016年12月27日,933.2
2016年12月26日,907.61
2016年12月25日,896.18
2016年12月24日,898.82
2016年12月23日,921.98
2016年12月22日,864.54
2016年12月21日,834.28
2016年12月20日,800.88
2016年12月19日,792.71
2016年12月18日,790.53
2016年12月17日,790.83
2016年12月16日,784.91
2016年12月15日,778.09
2016年12月14日,781.48
2016年12月13日,780.56
2016年12月12日,780.09
2016年12月11日,769.73
2016年12月10日,774.65
2016年12月09日,772.79
2016年12月08日,770.81
2016年12月07日,768.13
2016年12月06日,764.22
2016年12月05日,758.7
2016年12月04日,773.87
2016年12月03日,771.16
2016年12月02日,777.94
2016年12月01日,756.77
2016年11月30日,745.69
2016年11月29日,735.6
2016年11月28日,735.81
2016年11月27日,732.03
2016年11月26日,735.38
2016年11月25日,741.65
2016年11月24日,740.29
2016年11月23日,744.59
